Culture,OCM,Frequency,Proportion_of_Passages
Kanuri,132,1,0.06666666666666667
Kanuri,744,1,0.06666666666666667
Kanuri,759,1,0.06666666666666667
Kanuri,302,1,0.06666666666666667
Kanuri,123,1,0.06666666666666667
Kanuri,833,1,0.06666666666666667
Kanuri,857,1,0.06666666666666667
Kanuri,796,1,0.06666666666666667
Kanuri,788,1,0.06666666666666667
Kanuri,785,1,0.06666666666666667
Kanuri,777,1,0.06666666666666667
Kanuri,602,1,0.06666666666666667
Kanuri,561,1,0.06666666666666667
Kanuri,535,1,0.06666666666666667
Kanuri,515,1,0.06666666666666667
Kanuri,431,1,0.06666666666666667
Kanuri,432,1,0.06666666666666667
Kanuri,793,1,0.06666666666666667
Kapauku,784,4,0.2222222222222222
Kapauku,755,3,0.16666666666666666
Kapauku,789,3,0.16666666666666666
Kapauku,776,3,0.16666666666666666
Kapauku,824,3,0.16666666666666666
Kapauku,726,2,0.1111111111111111
Kapauku,465,2,0.1111111111111111
Kapauku,778,2,0.1111111111111111
Kapauku,241,2,0.1111111111111111
Kapauku,413,1,0.05555555555555555
Kapauku,586,1,0.05555555555555555
Kapauku,688,1,0.05555555555555555
Kapauku,759,1,0.05555555555555555
Kapauku,727,1,0.05555555555555555
Kapauku,672,1,0.05555555555555555
Kapauku,763,1,0.05555555555555555
Kapauku,437,1,0.05555555555555555
Kapauku,342,1,0.05555555555555555
Kapauku,412,1,0.05555555555555555
Kapauku,756,1,0.05555555555555555
Kapauku,324,1,0.05555555555555555
Kapauku,284,1,0.05555555555555555
Kapauku,177,1,0.05555555555555555
Kapauku,857,1,0.05555555555555555
Kapauku,411,1,0.05555555555555555
Kapauku,223,1,0.05555555555555555
Kapauku,626,1,0.05555555555555555
Kapauku,761,1,0.05555555555555555
Kapauku,313,1,0.05555555555555555
Kapauku,764,1,0.05555555555555555
Khasi,776,13,0.52
Khasi,755,6,0.24
Khasi,164,3,0.12
Khasi,782,3,0.12
Khasi,787,3,0.12
Khasi,757,2,0.08
Khasi,826,2,0.08
Khasi,177,2,0.08
Khasi,0,2,0.08
Khasi,771,2,0.08
Khasi,577,1,0.04
Khasi,783,1,0.04
Khasi,773,1,0.04
Khasi,171,1,0.04
Khasi,425,1,0.04
Khasi,804,1,0.04
Khasi,335,1,0.04
Khasi,525,1,0.04
Khasi,461,1,0.04
Khasi,648,1,0.04
Khasi,333,1,0.04
Khasi,276,1,0.04
Khasi,273,1,0.04
Khasi,147,1,0.04
Khasi,797,1,0.04
Khasi,758,1,0.04
Khasi,825,1,0.04
Klamath,539,15,0.5172413793103449
Klamath,755,4,0.13793103448275862
Klamath,756,4,0.13793103448275862
Klamath,177,2,0.06896551724137931
Klamath,761,1,0.034482758620689655
Klamath,657,1,0.034482758620689655
Klamath,592,1,0.034482758620689655
Klamath,538,1,0.034482758620689655
Klamath,841,1,0.034482758620689655
Klamath,192,1,0.034482758620689655
Klamath,627,1,0.034482758620689655
Klamath,795,1,0.034482758620689655
Klamath,178,1,0.034482758620689655
Klamath,648,1,0.034482758620689655
Klamath,775,1,0.034482758620689655
Klamath,796,1,0.034482758620689655
Klamath,787,1,0.034482758620689655
Klamath,171,1,0.034482758620689655
Klamath,731,1,0.034482758620689655
Klamath,175,1,0.034482758620689655
Klamath,773,1,0.034482758620689655
Kogi,778,13,0.25
Kogi,831,13,0.25
Kogi,822,9,0.17307692307692307
Kogi,755,9,0.17307692307692307
Kogi,793,9,0.17307692307692307
Kogi,783,9,0.17307692307692307
Kogi,796,8,0.15384615384615385
Kogi,532,7,0.1346153846153846
Kogi,776,7,0.1346153846153846
Kogi,821,7,0.1346153846153846
Kogi,789,6,0.11538461538461539
Kogi,773,6,0.11538461538461539
Kogi,825,6,0.11538461538461539
Kogi,833,6,0.11538461538461539
Kogi,769,5,0.09615384615384616
Kogi,178,5,0.09615384615384616
Kogi,761,5,0.09615384615384616
Kogi,533,5,0.09615384615384616
Kogi,562,5,0.09615384615384616
Kogi,782,5,0.09615384615384616
Kogi,535,4,0.07692307692307693
Kogi,346,4,0.07692307692307693
Kogi,823,3,0.057692307692307696
Kogi,302,3,0.057692307692307696
Kogi,787,3,0.057692307692307696
Kogi,881,3,0.057692307692307696
Kogi,177,3,0.057692307692307696
Kogi,775,3,0.057692307692307696
Kogi,757,3,0.057692307692307696
Kogi,342,3,0.057692307692307696
Kogi,614,3,0.057692307692307696
Kogi,372,3,0.057692307692307696
Kogi,172,3,0.057692307692307696
Kogi,684,3,0.057692307692307696
Kogi,276,3,0.057692307692307696
Kogi,241,3,0.057692307692307696
Kogi,262,3,0.057692307692307696
Kogi,304,2,0.038461538461538464
Kogi,784,2,0.038461538461538464
Kogi,626,2,0.038461538461538464
Kogi,764,2,0.038461538461538464
Kogi,0,2,0.038461538461538464
Kogi,291,2,0.038461538461538464
Kogi,824,2,0.038461538461538464
Kogi,237,2,0.038461538461538464
Kogi,164,2,0.038461538461538464
Kogi,231,2,0.038461538461538464
Kogi,851,2,0.038461538461538464
Kogi,249,2,0.038461538461538464
Kogi,152,1,0.019230769230769232
Kogi,158,1,0.019230769230769232
Kogi,165,1,0.019230769230769232
Kogi,292,1,0.019230769230769232
Kogi,301,1,0.019230769230769232
Kogi,121,1,0.019230769230769232
Kogi,439,1,0.019230769230769232
Kogi,731,1,0.019230769230769232
Kogi,593,1,0.019230769230769232
Kogi,606,1,0.019230769230769232
Kogi,609,1,0.019230769230769232
Kogi,672,1,0.019230769230769232
Kogi,582,1,0.019230769230769232
Kogi,673,1,0.019230769230769232
Kogi,762,1,0.019230769230769232
Kogi,133,1,0.019230769230769232
Kogi,683,1,0.019230769230769232
Kogi,685,1,0.019230769230769232
Kogi,687,1,0.019230769230769232
Kogi,688,1,0.019230769230769232
Kogi,771,1,0.019230769230769232
Kogi,785,1,0.019230769230769232
Kogi,689,1,0.019230769230769232
Kogi,714,1,0.019230769230769232
Kogi,820,1,0.019230769230769232
Kogi,694,1,0.019230769230769232
Kogi,424,1,0.019230769230769232
Kogi,422,1,0.019230769230769232
Kogi,577,1,0.019230769230769232
Kogi,462,1,0.019230769230769232
Kogi,862,1,0.019230769230769232
Kogi,263,1,0.019230769230769232
Kogi,192,1,0.019230769230769232
Kogi,352,1,0.019230769230769232
Kogi,763,1,0.019230769230769232
Kogi,113,1,0.019230769230769232
Kogi,171,1,0.019230769230769232
Kogi,811,1,0.019230769230769232
Kogi,126,1,0.019230769230769232
Kogi,245,1,0.019230769230769232
Kogi,323,1,0.019230769230769232
Kogi,251,1,0.019230769230769232
Kogi,412,1,0.019230769230769232
Kogi,842,1,0.019230769230769232
Kogi,123,1,0.019230769230769232
Kogi,128,1,0.019230769230769232
Kogi,553,1,0.019230769230769232
Kogi,252,1,0.019230769230769232
Kogi,576,1,0.019230769230769232
Kogi,723,1,0.019230769230769232
Kogi,882,1,0.019230769230769232
Kogi,780,1,0.019230769230769232
Kogi,184,1,0.019230769230769232
Kogi,759,1,0.019230769230769232
Kogi,261,1,0.019230769230769232
Kogi,602,1,0.019230769230769232
Kogi,767,1,0.019230769230769232
Kogi,253,1,0.019230769230769232
Kogi,534,1,0.019230769230769232
Kogi,272,1,0.019230769230769232
Kogi,854,1,0.019230769230769232
Kogi,153,1,0.019230769230769232
Kogi,815,1,0.019230769230769232
Korea,775,33,0.308411214953271
Korea,776,25,0.2336448598130841
Korea,761,19,0.17757009345794392
Korea,755,16,0.14953271028037382
Korea,756,14,0.1308411214953271
Korea,763,11,0.102803738317757
Korea,787,9,0.08411214953271028
Korea,769,6,0.056074766355140186
Korea,777,6,0.056074766355140186
Korea,177,5,0.04672897196261682
Korea,782,4,0.037383177570093455
Korea,759,4,0.037383177570093455
Korea,606,4,0.037383177570093455
Korea,527,4,0.037383177570093455
Korea,731,4,0.037383177570093455
Korea,805,4,0.037383177570093455
Korea,825,4,0.037383177570093455
Korea,766,3,0.028037383177570093
Korea,764,3,0.028037383177570093
Korea,602,3,0.028037383177570093
Korea,828,3,0.028037383177570093
Korea,593,3,0.028037383177570093
Korea,783,3,0.028037383177570093
Korea,342,3,0.028037383177570093
Korea,291,3,0.028037383177570093
Korea,743,3,0.028037383177570093
Korea,744,3,0.028037383177570093
Korea,791,2,0.018691588785046728
Korea,242,2,0.018691588785046728
Korea,164,2,0.018691588785046728
Korea,417,2,0.018691588785046728
Korea,415,2,0.018691588785046728
Korea,407,2,0.018691588785046728
Korea,588,2,0.018691588785046728
Korea,354,2,0.018691588785046728
Korea,0,2,0.018691588785046728
Korea,578,2,0.018691588785046728
Korea,533,2,0.018691588785046728
Korea,829,2,0.018691588785046728
Korea,789,2,0.018691588785046728
Korea,821,2,0.018691588785046728
Korea,562,2,0.018691588785046728
Korea,256,2,0.018691588785046728
Korea,262,2,0.018691588785046728
Korea,123,2,0.018691588785046728
Korea,824,2,0.018691588785046728
Korea,592,2,0.018691588785046728
Korea,732,2,0.018691588785046728
Korea,607,1,0.009345794392523364
Korea,842,1,0.009345794392523364
Korea,157,1,0.009345794392523364
Korea,888,1,0.009345794392523364
Korea,875,1,0.009345794392523364
Korea,872,1,0.009345794392523364
Korea,854,1,0.009345794392523364
Korea,565,1,0.009345794392523364
Korea,823,1,0.009345794392523364
Korea,539,1,0.009345794392523364
Korea,423,1,0.009345794392523364
Korea,688,1,0.009345794392523364
Korea,762,1,0.009345794392523364
Korea,844,1,0.009345794392523364
Korea,765,1,0.009345794392523364
Korea,831,1,0.009345794392523364
Korea,890,1,0.009345794392523364
Korea,195,1,0.009345794392523364
Korea,574,1,0.009345794392523364
Korea,778,1,0.009345794392523364
Korea,124,1,0.009345794392523364
Korea,770,1,0.009345794392523364
Korea,128,1,0.009345794392523364
Korea,822,1,0.009345794392523364
Korea,464,1,0.009345794392523364
Korea,772,1,0.009345794392523364
Korea,162,1,0.009345794392523364
Korea,311,1,0.009345794392523364
Korea,305,1,0.009345794392523364
Korea,302,1,0.009345794392523364
Korea,276,1,0.009345794392523364
Korea,263,1,0.009345794392523364
Korea,251,1,0.009345794392523364
Korea,243,1,0.009345794392523364
Korea,235,1,0.009345794392523364
Korea,133,1,0.009345794392523364
Korea,325,1,0.009345794392523364
Korea,122,1,0.009345794392523364
Korea,173,1,0.009345794392523364
Korea,856,1,0.009345794392523364
Korea,826,1,0.009345794392523364
Korea,535,1,0.009345794392523364
Korea,522,1,0.009345794392523364
Korea,241,1,0.009345794392523364
Korea,515,1,0.009345794392523364
Korea,312,1,0.009345794392523364
Korea,326,1,0.009345794392523364
Korea,757,1,0.009345794392523364
Korea,481,1,0.009345794392523364
Korea,665,1,0.009345794392523364
Korea,622,1,0.009345794392523364
Korea,585,1,0.009345794392523364
Korea,577,1,0.009345794392523364
Korea,554,1,0.009345794392523364
Korea,508,1,0.009345794392523364
Korea,493,1,0.009345794392523364
Korea,491,1,0.009345794392523364
Korea,462,1,0.009345794392523364
Korea,335,1,0.009345794392523364
Korea,461,1,0.009345794392523364
Korea,444,1,0.009345794392523364
Korea,365,1,0.009345794392523364
Korea,361,1,0.009345794392523364
Korea,353,1,0.009345794392523364
Korea,352,1,0.009345794392523364
Korea,351,1,0.009345794392523364
Korea,346,1,0.009345794392523364
Korea,181,1,0.009345794392523364
Kuna,776,93,0.33574007220216606
Kuna,774,54,0.19494584837545126
Kuna,755,45,0.1624548736462094
Kuna,756,40,0.1444043321299639
Kuna,539,34,0.12274368231046931
Kuna,825,20,0.07220216606498195
Kuna,757,18,0.06498194945848375
Kuna,278,18,0.06498194945848375
Kuna,164,17,0.061371841155234655
Kuna,789,17,0.061371841155234655
Kuna,533,15,0.05415162454873646
Kuna,177,14,0.05054151624548736
Kuna,212,14,0.05054151624548736
Kuna,778,11,0.039711191335740074
Kuna,820,11,0.039711191335740074
Kuna,531,11,0.039711191335740074
Kuna,828,11,0.039711191335740074
Kuna,824,10,0.036101083032490974
Kuna,787,10,0.036101083032490974
Kuna,784,9,0.032490974729241874
Kuna,902,9,0.032490974729241874
Kuna,823,8,0.02888086642599278
Kuna,136,8,0.02888086642599278
Kuna,796,7,0.02527075812274368
Kuna,128,7,0.02527075812274368
Kuna,114,6,0.021660649819494584
Kuna,821,6,0.021660649819494584
Kuna,198,5,0.018050541516245487
Kuna,773,5,0.018050541516245487
Kuna,759,5,0.018050541516245487
Kuna,178,4,0.01444043321299639
Kuna,301,4,0.01444043321299639
Kuna,761,4,0.01444043321299639
Kuna,302,4,0.01444043321299639
Kuna,744,4,0.01444043321299639
Kuna,901,4,0.01444043321299639
Kuna,124,3,0.010830324909747292
Kuna,291,3,0.010830324909747292
Kuna,521,3,0.010830324909747292
Kuna,262,3,0.010830324909747292
Kuna,152,3,0.010830324909747292
Kuna,826,3,0.010830324909747292
Kuna,843,3,0.010830324909747292
Kuna,578,3,0.010830324909747292
Kuna,166,3,0.010830324909747292
Kuna,743,3,0.010830324909747292
Kuna,822,3,0.010830324909747292
Kuna,532,3,0.010830324909747292
Kuna,782,3,0.010830324909747292
Kuna,772,3,0.010830324909747292
Kuna,587,3,0.010830324909747292
Kuna,775,2,0.007220216606498195
Kuna,669,2,0.007220216606498195
Kuna,143,2,0.007220216606498195
Kuna,171,2,0.007220216606498195
Kuna,224,2,0.007220216606498195
Kuna,241,2,0.007220216606498195
Kuna,175,2,0.007220216606498195
Kuna,165,2,0.007220216606498195
Kuna,827,2,0.007220216606498195
Kuna,844,2,0.007220216606498195
Kuna,304,2,0.007220216606498195
Kuna,415,2,0.007220216606498195
Kuna,184,2,0.007220216606498195
Kuna,115,2,0.007220216606498195
Kuna,845,2,0.007220216606498195
Kuna,628,2,0.007220216606498195
Kuna,834,2,0.007220216606498195
Kuna,121,2,0.007220216606498195
Kuna,123,2,0.007220216606498195
Kuna,318,2,0.007220216606498195
Kuna,623,2,0.007220216606498195
Kuna,225,1,0.0036101083032490976
Kuna,501,1,0.0036101083032490976
Kuna,524,1,0.0036101083032490976
Kuna,127,1,0.0036101083032490976
Kuna,343,1,0.0036101083032490976
Kuna,726,1,0.0036101083032490976
Kuna,386,1,0.0036101083032490976
Kuna,113,1,0.0036101083032490976
Kuna,853,1,0.0036101083032490976
Kuna,648,1,0.0036101083032490976
Kuna,126,1,0.0036101083032490976
Kuna,226,1,0.0036101083032490976
Kuna,758,1,0.0036101083032490976
Kuna,157,1,0.0036101083032490976
Kuna,317,1,0.0036101083032490976
Kuna,135,1,0.0036101083032490976
Kuna,731,1,0.0036101083032490976
Kuna,137,1,0.0036101083032490976
Kuna,195,1,0.0036101083032490976
Kuna,323,1,0.0036101083032490976
Kuna,770,1,0.0036101083032490976
Kuna,101,1,0.0036101083032490976
Kuna,352,1,0.0036101083032490976
Kuna,186,1,0.0036101083032490976
Kuna,161,1,0.0036101083032490976
Kuna,582,1,0.0036101083032490976
Kuna,847,1,0.0036101083032490976
Kuna,871,1,0.0036101083032490976
Kuna,322,1,0.0036101083032490976
Kuna,622,1,0.0036101083032490976
Kuna,158,1,0.0036101083032490976
Kuna,556,1,0.0036101083032490976
Kuna,371,1,0.0036101083032490976
Kuna,829,1,0.0036101083032490976
Kuna,264,1,0.0036101083032490976
Kuna,361,1,0.0036101083032490976
Kuna,797,1,0.0036101083032490976
Kuna,538,1,0.0036101083032490976
Kuna,771,1,0.0036101083032490976
Kuna,688,1,0.0036101083032490976
Kuna,103,1,0.0036101083032490976
Kuna,571,1,0.0036101083032490976
Kuna,202,1,0.0036101083032490976
Kuna,484,1,0.0036101083032490976
Kuna,249,1,0.0036101083032490976
Kurds,777,4,0.3333333333333333
Kurds,854,4,0.3333333333333333
Kurds,291,3,0.25
Kurds,764,2,0.16666666666666666
Kurds,301,2,0.16666666666666666
Kurds,755,2,0.16666666666666666
Kurds,302,2,0.16666666666666666
Kurds,342,1,0.08333333333333333
Kurds,756,1,0.08333333333333333
Kurds,766,1,0.08333333333333333
Kurds,439,1,0.08333333333333333
Kurds,531,1,0.08333333333333333
Kurds,776,1,0.08333333333333333
Kurds,792,1,0.08333333333333333
Kurds,211,1,0.08333333333333333
Kurds,787,1,0.08333333333333333
Kurds,516,1,0.08333333333333333
Kurds,744,1,0.08333333333333333
Kurds,758,1,0.08333333333333333
Kurds,233,1,0.08333333333333333
Kurds,841,1,0.08333333333333333
Kurds,137,1,0.08333333333333333
Kurds,352,1,0.08333333333333333
Kurds,373,1,0.08333333333333333
Kurds,833,1,0.08333333333333333
Kurds,826,1,0.08333333333333333
Kurds,578,1,0.08333333333333333
Kurds,515,1,0.08333333333333333
Kurds,304,1,0.08333333333333333
Kurds,164,1,0.08333333333333333
Kurds,186,1,0.08333333333333333
Kurds,782,1,0.08333333333333333
Kurds,585,1,0.08333333333333333
Kurds,574,1,0.08333333333333333
Kurds,778,1,0.08333333333333333
Lau Fijians,755,11,0.28205128205128205
Lau Fijians,757,4,0.10256410256410256
Lau Fijians,171,3,0.07692307692307693
Lau Fijians,828,3,0.07692307692307693
Lau Fijians,824,3,0.07692307692307693
Lau Fijians,776,2,0.05128205128205128
Lau Fijians,784,2,0.05128205128205128
Lau Fijians,759,2,0.05128205128205128
Lau Fijians,627,1,0.02564102564102564
Lau Fijians,763,1,0.02564102564102564
Lau Fijians,783,1,0.02564102564102564
Lau Fijians,844,1,0.02564102564102564
Lau Fijians,843,1,0.02564102564102564
Lau Fijians,553,1,0.02564102564102564
Lau Fijians,262,1,0.02564102564102564
Lau Fijians,881,1,0.02564102564102564
Lau Fijians,226,1,0.02564102564102564
Lau Fijians,302,1,0.02564102564102564
Lau Fijians,482,1,0.02564102564102564
Lau Fijians,342,1,0.02564102564102564
Lau Fijians,626,1,0.02564102564102564
Lau Fijians,539,1,0.02564102564102564
Lau Fijians,551,1,0.02564102564102564
Lau Fijians,764,1,0.02564102564102564
Lau Fijians,773,1,0.02564102564102564
Lau Fijians,674,1,0.02564102564102564
Lau Fijians,278,1,0.02564102564102564
Lau Fijians,842,1,0.02564102564102564
Lau Fijians,576,1,0.02564102564102564
Lau Fijians,854,1,0.02564102564102564
Lau Fijians,554,1,0.02564102564102564
Lau Fijians,846,1,0.02564102564102564
Lau Fijians,837,1,0.02564102564102564
Lau Fijians,834,1,0.02564102564102564
Lau Fijians,778,1,0.02564102564102564
Lau Fijians,172,1,0.02564102564102564
Libyan Bedouin,683,33,0.673469387755102
Libyan Bedouin,902,12,0.24489795918367346
Libyan Bedouin,164,6,0.12244897959183673
Libyan Bedouin,609,4,0.08163265306122448
Libyan Bedouin,789,2,0.04081632653061224
Libyan Bedouin,833,1,0.02040816326530612
Libyan Bedouin,842,1,0.02040816326530612
Libyan Bedouin,762,1,0.02040816326530612
Libyan Bedouin,756,1,0.02040816326530612
Libyan Bedouin,578,1,0.02040816326530612
Libyan Bedouin,761,1,0.02040816326530612
Libyan Bedouin,137,1,0.02040816326530612
Libyan Bedouin,152,1,0.02040816326530612
Libyan Bedouin,783,1,0.02040816326530612
Libyan Bedouin,779,1,0.02040816326530612
Libyan Bedouin,853,1,0.02040816326530612
Libyan Bedouin,776,1,0.02040816326530612
Libyan Bedouin,755,1,0.02040816326530612
Libyan Bedouin,516,1,0.02040816326530612
Libyan Bedouin,301,1,0.02040816326530612
Libyan Bedouin,291,1,0.02040816326530612
Libyan Bedouin,784,1,0.02040816326530612
Lozi,776,10,0.25
Lozi,757,6,0.15
Lozi,755,5,0.125
Lozi,121,5,0.125
Lozi,695,4,0.1
Lozi,769,4,0.1
Lozi,113,4,0.1
Lozi,827,3,0.075
Lozi,784,3,0.075
Lozi,586,3,0.075
Lozi,606,3,0.075
Lozi,834,3,0.075
Lozi,782,2,0.05
Lozi,773,2,0.05
Lozi,826,2,0.05
Lozi,177,2,0.05
Lozi,825,2,0.05
Lozi,821,2,0.05
Lozi,186,1,0.025
Lozi,787,1,0.025
Lozi,832,1,0.025
Lozi,684,1,0.025
Lozi,164,1,0.025
Lozi,795,1,0.025
Lozi,171,1,0.025
Lozi,853,1,0.025
Lozi,841,1,0.025
Lozi,843,1,0.025
Lozi,794,1,0.025
Lozi,831,1,0.025
Lozi,643,1,0.025
Lozi,758,1,0.025
Lozi,301,1,0.025
Lozi,756,1,0.025
Lozi,781,1,0.025
Lozi,159,1,0.025
Lozi,778,1,0.025
Maasai,757,15,0.22727272727272727
Maasai,824,13,0.19696969696969696
Maasai,164,10,0.15151515151515152
Maasai,237,8,0.12121212121212122
Maasai,302,7,0.10606060606060606
Maasai,177,6,0.09090909090909091
Maasai,171,5,0.07575757575757576
Maasai,789,5,0.07575757575757576
Maasai,758,4,0.06060606060606061
Maasai,411,4,0.06060606060606061
Maasai,412,4,0.06060606060606061
Maasai,304,4,0.06060606060606061
Maasai,113,4,0.06060606060606061
Maasai,262,4,0.06060606060606061
Maasai,136,3,0.045454545454545456
Maasai,386,3,0.045454545454545456
Maasai,301,3,0.045454545454545456
Maasai,881,3,0.045454545454545456
Maasai,278,3,0.045454545454545456
Maasai,578,3,0.045454545454545456
Maasai,714,3,0.045454545454545456
Maasai,276,3,0.045454545454545456
Maasai,533,3,0.045454545454545456
Maasai,173,2,0.030303030303030304
Maasai,561,2,0.030303030303030304
Maasai,232,2,0.030303030303030304
Maasai,554,2,0.030303030303030304
Maasai,283,2,0.030303030303030304
Maasai,777,2,0.030303030303030304
Maasai,846,2,0.030303030303030304
Maasai,732,2,0.030303030303030304
Maasai,791,2,0.030303030303030304
Maasai,281,2,0.030303030303030304
Maasai,613,2,0.030303030303030304
Maasai,821,2,0.030303030303030304
Maasai,856,2,0.030303030303030304
Maasai,796,2,0.030303030303030304
Maasai,782,2,0.030303030303030304
Maasai,826,2,0.030303030303030304
Maasai,628,2,0.030303030303030304
Maasai,152,2,0.030303030303030304
Maasai,372,2,0.030303030303030304
Maasai,842,2,0.030303030303030304
Maasai,252,2,0.030303030303030304
Maasai,292,2,0.030303030303030304
Maasai,415,2,0.030303030303030304
Maasai,261,2,0.030303030303030304
Maasai,439,2,0.030303030303030304
Maasai,535,2,0.030303030303030304
Maasai,626,2,0.030303030303030304
Maasai,142,2,0.030303030303030304
Maasai,783,1,0.015151515151515152
Maasai,764,1,0.015151515151515152
Maasai,201,1,0.015151515151515152
Maasai,514,1,0.015151515151515152
Maasai,551,1,0.015151515151515152
Maasai,484,1,0.015151515151515152
Maasai,768,1,0.015151515151515152
Maasai,576,1,0.015151515151515152
Maasai,178,1,0.015151515151515152
Maasai,515,1,0.015151515151515152
Maasai,763,1,0.015151515151515152
Maasai,662,1,0.015151515151515152
Maasai,264,1,0.015151515151515152
Maasai,356,1,0.015151515151515152
Maasai,342,1,0.015151515151515152
Maasai,755,1,0.015151515151515152
Maasai,726,1,0.015151515151515152
Maasai,103,1,0.015151515151515152
Maasai,175,1,0.015151515151515152
Maasai,251,1,0.015151515151515152
Maasai,293,1,0.015151515151515152
Maasai,614,1,0.015151515151515152
Maasai,827,1,0.015151515151515152
Maasai,787,1,0.015151515151515152
Maasai,773,1,0.015151515151515152
Maasai,174,1,0.015151515151515152
Maasai,593,1,0.015151515151515152
Maasai,701,1,0.015151515151515152
Maasai,866,1,0.015151515151515152
Maasai,231,1,0.015151515151515152
Maasai,234,1,0.015151515151515152
Maasai,241,1,0.015151515151515152
Maasai,263,1,0.015151515151515152
Maasai,272,1,0.015151515151515152
Maasai,351,1,0.015151515151515152
Maasai,462,1,0.015151515151515152
Maasai,512,1,0.015151515151515152
Maasai,516,1,0.015151515151515152
Maasai,585,1,0.015151515151515152
Maasai,887,1,0.015151515151515152
Maasai,521,1,0.015151515151515152
Maasai,522,1,0.015151515151515152
Maasai,291,1,0.015151515151515152
Maasai,326,1,0.015151515151515152
Maasai,583,1,0.015151515151515152
Maasai,591,1,0.015151515151515152
Maasai,531,1,0.015151515151515152
Maasai,361,1,0.015151515151515152
Maasai,825,1,0.015151515151515152
Maasai,885,1,0.015151515151515152
Maasai,759,1,0.015151515151515152
Maasai,114,1,0.015151515151515152
Maasai,832,1,0.015151515151515152
Maasai,224,1,0.015151515151515152
Maasai,192,1,0.015151515151515152
Maasai,104,1,0.015151515151515152
Maasai,137,1,0.015151515151515152
Maasai,805,1,0.015151515151515152
Mataco,755,13,0.28888888888888886
Mataco,776,7,0.15555555555555556
Mataco,825,5,0.1111111111111111
Mataco,774,5,0.1111111111111111
Mataco,756,4,0.08888888888888889
Mataco,124,3,0.06666666666666667
Mataco,773,3,0.06666666666666667
Mataco,304,2,0.044444444444444446
Mataco,783,2,0.044444444444444446
Mataco,539,2,0.044444444444444446
Mataco,843,2,0.044444444444444446
Mataco,789,2,0.044444444444444446
Mataco,302,2,0.044444444444444446
Mataco,535,2,0.044444444444444446
Mataco,164,2,0.044444444444444446
Mataco,765,1,0.022222222222222223
Mataco,291,1,0.022222222222222223
Mataco,301,1,0.022222222222222223
Mataco,844,1,0.022222222222222223
Mataco,821,1,0.022222222222222223
Mataco,516,1,0.022222222222222223
Mataco,761,1,0.022222222222222223
Mataco,417,1,0.022222222222222223
Mataco,342,1,0.022222222222222223
Mataco,283,1,0.022222222222222223
Mataco,827,1,0.022222222222222223
Mataco,278,1,0.022222222222222223
Mataco,757,1,0.022222222222222223
Mataco,824,1,0.022222222222222223
Mbuti,177,8,0.23529411764705882
Mbuti,757,6,0.17647058823529413
Mbuti,224,5,0.14705882352941177
Mbuti,778,5,0.14705882352941177
Mbuti,881,4,0.11764705882352941
Mbuti,648,3,0.08823529411764706
Mbuti,755,3,0.08823529411764706
Mbuti,854,2,0.058823529411764705
Mbuti,856,2,0.058823529411764705
Mbuti,846,2,0.058823529411764705
Mbuti,824,2,0.058823529411764705
Mbuti,844,2,0.058823529411764705
Mbuti,840,2,0.058823529411764705
Mbuti,589,2,0.058823529411764705
Mbuti,0,2,0.058823529411764705
Mbuti,581,2,0.058823529411764705
Mbuti,411,2,0.058823529411764705
Mbuti,761,2,0.058823529411764705
Mbuti,782,1,0.029411764705882353
Mbuti,577,1,0.029411764705882353
Mbuti,156,1,0.029411764705882353
Mbuti,186,1,0.029411764705882353
Mbuti,769,1,0.029411764705882353
Mbuti,514,1,0.029411764705882353
Mbuti,533,1,0.029411764705882353
Mbuti,833,1,0.029411764705882353
Mbuti,835,1,0.029411764705882353
Mbuti,123,1,0.029411764705882353
Mbuti,684,1,0.029411764705882353
Mbuti,627,1,0.029411764705882353
Mbuti,763,1,0.029411764705882353
Mbuti,551,1,0.029411764705882353
Mbuti,304,1,0.029411764705882353
Mbuti,796,1,0.029411764705882353
Mbuti,628,1,0.029411764705882353
Mbuti,821,1,0.029411764705882353
Mbuti,626,1,0.029411764705882353
Mbuti,262,1,0.029411764705882353
Mbuti,608,1,0.029411764705882353
Mbuti,613,1,0.029411764705882353
Mbuti,614,1,0.029411764705882353
Mbuti,784,1,0.029411764705882353
Mbuti,825,1,0.029411764705882353
Mbuti,563,1,0.029411764705882353
Mbuti,571,1,0.029411764705882353
Mbuti,829,1,0.029411764705882353
Mbuti,861,1,0.029411764705882353
Mbuti,121,1,0.029411764705882353
Mbuti,845,1,0.029411764705882353
Mbuti,759,1,0.029411764705882353
Mbuti,152,1,0.029411764705882353
Mbuti,166,1,0.029411764705882353
Mbuti,776,1,0.029411764705882353
Ojibwa,900,53,0.14058355437665782
Ojibwa,756,49,0.129973474801061
Ojibwa,152,42,0.11140583554376658
Ojibwa,787,36,0.09549071618037135
Ojibwa,776,36,0.09549071618037135
Ojibwa,681,35,0.09283819628647215
Ojibwa,755,28,0.07427055702917772
Ojibwa,577,21,0.05570291777188329
Ojibwa,113,21,0.05570291777188329
Ojibwa,121,20,0.05305039787798409
Ojibwa,783,20,0.05305039787798409
Ojibwa,782,18,0.04774535809018567
Ojibwa,177,16,0.042440318302387266
Ojibwa,761,15,0.03978779840848806
Ojibwa,182,15,0.03978779840848806
Ojibwa,358,14,0.03713527851458886
Ojibwa,877,13,0.034482758620689655
